,var1,var2,correlation,p_value,significant
0,MeanCorpuscularVolume_Avg,CReactiveProtein_Avg,0.010983644006872628,0.49282844243375623,False
1,MeanCorpuscularVolume_Avg,PlateletDistributionWidth_Avg,0.3603568722171578,6.037002755622888e-120,False
2,MeanCorpuscularVolume_Avg,NeutrophilsPercentage_Avg,0.35618189849171555,4.916510142814491e-117,False
3,MeanCorpuscularVolume_Avg,MeanCorpuscularHemoglobinConcentration_Avg,-0.14896022683549723,8.519719448636508e-21,False
4,MeanCorpuscularVolume_Avg,Ro52_Avg,-0.040379344995712906,0.011661245838921495,False
5,MeanCorpuscularVolume_Avg,AntiJo1_Avg,-0.030132128720403974,0.05986097519350548,False
6,MeanCorpuscularVolume_Avg,AbsoluteLymphocyteCount_Avg,-0.5096645119545937,5.533553775445803e-257,False
7,MeanCorpuscularVolume_Avg,Hemoglobin_Avg,0.3905530689474663,2.4593990848769173e-142,False
8,MeanCorpuscularVolume_Avg,AbsoluteEosinophilCount_Avg,-0.22178676270741304,1.1289747279396567e-44,False
9,MeanCorpuscularVolume_Avg,PlateletCount_Avg,-0.239783255392546,3.889594510060129e-52,False
10,MeanCorpuscularVolume_Avg,AntiSSA_Avg,-0.17539828842870397,2.5285046643195325e-28,False
11,MeanCorpuscularVolume_Avg,MeanPlateletVolume_Avg,-0.2187004674605107,1.8552274712142596e-43,False
12,MeanCorpuscularVolume_Avg,SMRNP_Avg,0.025012915140859265,0.11828798966477203,False
13,MeanCorpuscularVolume_Avg,MeanCorpuscularHemoglobin_Avg,0.903781058744255,0.0,True
14,MeanCorpuscularVolume_Avg,LymphocytesPercentage_Avg,-0.3703940620540462,3.999169436773692e-127,False
15,MeanCorpuscularVolume_Avg,BasophilsPercentage_Avg,0.06314142348367578,7.934817780188559e-05,False
16,MeanCorpuscularVolume_Avg,WhiteBloodCellCount_Avg,0.07058305492739882,1.021523705387028e-05,False
17,MeanCorpuscularVolume_Avg,EosinophilsPercentage_Avg,-0.1810878931976124,4.126732218724777e-30,False
18,MeanCorpuscularVolume_Avg,RibosomalPProtein_Avg,-0.12988018838905596,3.825196596535491e-16,False
19,MeanCorpuscularVolume_Avg,ImmunoglobulinE_Avg,-0.11253555830860851,1.8034744845286917e-12,False
20,MeanCorpuscularVolume_Avg,MonocytesPercentage_Avg,0.12184675311018996,2.2349819959961994e-14,False
21,MeanCorpuscularVolume_Avg,Nucleosome_Avg,-0.37795774125820786,1.048544645911586e-132,False
22,MeanCorpuscularVolume_Avg,EosinophilCountAbsolute_Avg,-0.2950616687876241,3.282573065399263e-79,False
23,MeanCorpuscularVolume_Avg,Gender,-0.20290609324350253,1.5888471198677794e-37,False
24,MeanCorpuscularVolume_Avg,FirstVisitAge,0.6239054563224944,0.0,False
25,MeanCorpuscularVolume_Avg,CIndU,0.017340734206647085,0.2788964766525675,False
26,CReactiveProtein_Avg,MeanCorpuscularVolume_Avg,0.01098364400687263,0.49282844243375623,False
